,SITE,B/L Number,B/L Weight (LB),Freight Amount ($),Truck Appt. Time,State,Ship to City,Ship to Customer,Order Number,Order Item,CSR,Freight Term,Unshipped Weight (Lb),Product Code,Pick Weight (Lb),Number of Pallet,Pickup By,Carrier ID,Arrange By,Unit Freight (cent/Lb),Waybill Number,Sales Code,Transportation Code,Transaction Type,Product Group,report_run,report_hour,report_date,Truck Appointment Date,PickUp Date,Require Date,Schedule Date,Change Date,file_name,index,City,Latitude,Longitude
265,AMJK,B42A415,37366.0,2056.04,13:13:00,SC,GREENVILLE,TRANSCENDIA,B41A281,2.0,PV,P,2574.61,CL50T56081631046,2542.0,2,CMHQAA36,CAL-AM,AMJKSH4E,5.5,A066900,CFRO,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-28,2024-03-05,2024-03-05,2024-02-28,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,72.0,GREENVILLE,34.8526176,-82.3940104
266,AMJK,B42A415,37366.0,2056.04,13:13:00,SC,GREENVILLE,TRANSCENDIA,B41A460,1.0,PV,P,2844.27,SP25B41001631046,1870.0,2,CMHQAA36,CAL-AM,AMJKSH4E,5.5,A066900,CFRO,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-28,2024-03-12,2024-03-12,2024-02-28,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,72.0,GREENVILLE,34.8526176,-82.3940104
267,AMJK,B42A415,37366.0,2056.04,13:13:00,SC,GREENVILLE,TRANSCENDIA,B41A765,1.0,PV,P,15060.76,BA20T36001622086,15407.0,10,CMHQAA36,CAL-AM,AMJKSH4E,5.5,A066900,CFRO,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-28,2024-02-09,2024-02-23,2024-02-28,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,72.0,GREENVILLE,34.8526176,-82.3940104
268,AMJK,B42A415,37366.0,2056.04,13:13:00,SC,GREENVILLE,TRANSCENDIA,B42A415,1.0,PV,P,4827.29,PL25B42001631046,4814.0,7,CMHQAA36,CAL-AM,AMJKSH4E,5.5,A066900,CFRO,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-28,2024-03-01,2024-03-14,2024-02-28,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,72.0,GREENVILLE,34.8526176,-82.3940104
269,AMJK,B42A626,37902.0,0.0,09:00:00,CA,YUBA CITY,DELUXE / AMCOR FLEXIBLES,B42A027,1.0,KS,K,10954.45,VA18T53121631046,10698.0,9,CMHQAA59,CPU,AMJKSH4H,0.0,B42A626,CFGT,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-01,2024-03-06,2024-03-06,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,88.0,YUBA CITY,39.1404477,-121.6169108
270,AMJK,B42A626,37902.0,0.0,09:00:00,CA,YUBA CITY,DELUXE / AMCOR FLEXIBLES,B42A028,1.0,KS,K,5366.89,VA18T59041631046,5265.0,4,CMHQAA59,CPU,AMJKSH4H,0.0,B42A626,CFGT,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-01,2024-03-13,2024-03-13,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,88.0,YUBA CITY,39.1404477,-121.6169108
271,AMJK,B42A626,37902.0,0.0,09:00:00,CA,YUBA CITY,DELUXE / AMCOR FLEXIBLES,B42A345,1.0,KS,K,48132.73,VA18T46081631046,11304.0,11,CMHQAA59,CPU,AMJKSH4H,0.0,B42A626,CFGT,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-01,2024-03-13,2024-03-13,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,88.0,YUBA CITY,39.1404477,-121.6169108
272,AMJK,B42A626,37902.0,0.0,09:00:00,CA,YUBA CITY,DELUXE / AMCOR FLEXIBLES,B42A626,1.0,KS,K,10954.45,VA18T53121631046,10635.0,9,CMHQAA59,CPU,AMJKSH4H,0.0,B42A626,CFGT,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-01,2024-03-01,2024-03-25,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,88.0,YUBA CITY,39.1404477,-121.6169108
273,AMJK,B42A729,38316.0,3352.32,08:50:00,UT,PAYSON,PPC FLEXIBLE PACKAGING,B41A653,13.0,PV,P,5034.15,TP50T37001622086,4991.0,3,CMHQAA36,CAL-AM,AMJKSH4H,8.75,A066911,CFRH,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-04,2024-02-16,2024-03-10,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
274,AMJK,B42A729,38316.0,3352.32,08:50:00,UT,PAYSON,PPC FLEXIBLE PACKAGING,B42A729,1.0,PV,P,5095.21,HD18T22081622086,4263.0,5,CMHQAA36,CAL-AM,AMJKSH4H,8.75,A066911,CFRH,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-04,2024-03-22,2024-03-27,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
275,AMJK,B42A729,38316.0,3352.32,08:50:00,UT,PAYSON,PPC FLEXIBLE PACKAGING,B42A729,2.0,PV,P,10190.6,HD18T25001622086,10162.0,5,CMHQAA36,CAL-AM,AMJKSH4H,8.75,A066911,CFRH,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-04,2024-03-22,2024-03-27,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
276,AMJK,B42A729,38316.0,3352.32,08:50:00,UT,PAYSON,PPC FLEXIBLE PACKAGING,B42A729,3.0,PV,P,5197.11,HD18T27001622086,5439.0,3,CMHQAA36,CAL-AM,AMJKSH4H,8.75,A066911,CFRH,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-04,2024-03-22,2024-03-27,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
277,AMJK,B42A729,38316.0,3352.32,08:50:00,UT,PAYSON,PPC FLEXIBLE PACKAGING,B42A729,4.0,PV,P,5253.64,HD18T29001622086,5258.0,2,CMHQAA36,CAL-AM,AMJKSH4H,8.75,A066911,CFRH,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-04,2024-03-22,2024-03-27,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
278,AMJK,B42A729,38316.0,3352.32,08:50:00,UT,PAYSON,PPC FLEXIBLE PACKAGING,B42A729,5.0,PV,P,5095.21,HD18T30001622086,5409.0,4,CMHQAA36,CAL-AM,AMJKSH4H,8.75,A066911,CFRH,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-04,2024-03-22,2024-03-27,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
279,AMJK,B42A729,38316.0,3352.32,08:50:00,UT,PAYSON,PPC FLEXIBLE PACKAGING,B42A729,6.0,PV,P,5264.89,HD18T31001622086,2794.0,2,CMHQAA36,CAL-AM,AMJKSH4H,8.75,A066911,CFRH,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-04,2024-03-22,2024-03-27,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
280,AMJK,B42A799,26823.0,0.0,,CA,UNION CITY,EMERALD PACKAGING,B42A799,1.0,SN,P,15979.95,BFB15T58081634006,15648.0,10,CMHQAA1K,,,0.0,,CFDH,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-02,2024-03-08,2024-03-08,2024-03-02,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
281,AMJK,B42A799,26823.0,0.0,,CA,UNION CITY,EMERALD PACKAGING,B42A800,1.0,SN,P,20173.5,VA20T41001634006,11175.0,10,CMHQAA1K,,,0.0,,CFDH,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-02,2024-03-08,2024-03-08,2024-03-02,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
282,AMJK,B42B155,38011.0,0.0,,SV,SAN SALVADOR,PRODUCTOS ALIMENTICIOS DIANA S.A.,B42A158,5.0,PV,P,38901.17,AA18T38101628006,38011.0,55,CMHQAA36,,,0.0,,AMJO,V,ES,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-27,2024-02-28,2024-03-06,2024-02-27,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,86.0,SAN SALVADOR,13.6929403,-89.2181911
283,AMJK,B42C155,39291.0,0.0,,SV,SAN SALVADOR,PRODUCTOS ALIMENTICIOS DIANA S.A.,B42A155,6.0,PV,P,77165.02,AA18T43001628006,39291.0,51,CMHQAA36,,,0.0,,AMJO,V,ES,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-27,2024-02-28,2024-03-19,2024-02-27,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,86.0,SAN SALVADOR,13.6929403,-89.2181911
284,AMJK,B43A026,34544.0,1962.48,12:48:00,GA,VILLA RICA,PRINTPACK A/P - SNACKS DIV (VR1),B43A023,1.0,KS,P,2114.49,VA18T62041638006PKB,2031.0,1,CMHQAA59,CAL-AM,AMJKSH4H,5.68,A066907,CFMS,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-03-01,2024-03-05,2024-03-05,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,89.0,VILLA RICA,33.732052,-84.9191081
285,AMJK,B43A026,34544.0,1962.48,12:48:00,GA,VILLA RICA,PRINTPACK A/P - SNACKS DIV (VR1),B43A024,1.0,KS,P,3923.26,VA18T57121638006PKB,3818.0,2,CMHQAA59,CAL-AM,AMJKSH4H,5.68,A066907,CFMS,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-03-01,2024-03-05,2024-03-05,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,89.0,VILLA RICA,33.732052,-84.9191081
286,AMJK,B43A026,34544.0,1962.48,12:48:00,GA,VILLA RICA,PRINTPACK A/P - SNACKS DIV (VR1),B43A025,1.0,KS,P,11358.04,VA18T66141638006PKB,13163.0,6,CMHQAA59,CAL-AM,AMJKSH4H,5.68,A066907,CFMS,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-03-01,2024-03-05,2024-03-05,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,89.0,VILLA RICA,33.732052,-84.9191081
287,AMJK,B43A026,34544.0,1962.48,12:48:00,GA,VILLA RICA,PRINTPACK A/P - SNACKS DIV (VR1),B43A026,1.0,KS,P,15510.06,VA22T65081638006PKB,15532.0,7,CMHQAA59,CAL-AM,AMJKSH4H,5.68,A066907,CFMS,T,RS,BP,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-03-01,2024-03-05,2024-03-05,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,89.0,VILLA RICA,33.732052,-84.9191081
288,AMJK,D3AE056,40445.0,2416.68,12:00:00,IN,NORTH MANCHESTER,OJI INTERTECH,D3AA056,5.0,BO,P,40000.0,N40137C01,40445.0,41,IPHQOP15,CAL-AM,AMJKSH14,5.98,A066837,KH,T,RS,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-27,2023-11-06,2023-11-06,2024-02-27,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,90.0,NORTH MANCHESTER,41.0006005,-85.768597
289,AMJK,D3CA019,40000.0,3364.18,12:00:00,PA,WASHINGTON,ARDEN MANUFACTURING DIVISION,D3CA019,1.0,BO,P,40000.0,W26197M01,40000.0,20,IPHQOP15,DRAKE-AM,IPHQOP15,8.41,IV2X484,KH,T,RS,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-26,2024-03-01,2024-02-27,2024-02-26,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,91.0,WASHINGTON,40.17396,-80.2461714
290,AMJK,D3CC007,42000.0,3431.73,12:00:00,PA,YORK,"YORK IMPERIAL PLASTICS, INC.",D3CA007,3.0,BO,P,40000.0,N40190C01,42000.0,35,IPHQOP15,DRAKE-AM,AMJKSH14,8.17,IV2X457,KH,T,RS,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-08,2024-02-21,2024-01-05,2024-03-22,2024-02-21,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,65.0,YORK,39.9625984,-76.727745
291,AMJK,D3SA039,21000.0,0.0,,TX,LOLITA,IBS COMPANY-THE INTEPLAST GROUP,D3CA039,1.0,JUS,F,44500.0,W26148M01,21000.0,10,AMJKOP1Y,,,0.0,,JAHS,T,RS,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-01-31,2024-01-31,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
292,AMJK,D41A029,40000.0,3114.18,12:00:00,PA,WASHINGTON,V-BAT PLASTICS,D41A029,1.0,BO,P,40000.0,W26197M01,40000.0,20,IPHQOP15,DRAKE-AM,IPHQOP15,7.79,IV2X446,KH,T,RS,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-08,2024-02-16,2024-02-23,2024-03-08,2024-02-16,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,91.0,WASHINGTON,40.17396,-80.2461714
293,AMJK,D41A053,17639.0,0.0,,00,BOREHAMWOOD,SYMPHONY ENVIRONMENTAL LTD,D3AA038,1.0,BO,F,4.0,N26381A01,1102.0,1,IPHQPD03,,,0.0,,8MB,T,RS,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-28,2023-10-18,2023-11-27,2024-02-28,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,92.0,BOREHAMWOOD,51.657728,-0.272308
294,AMJK,D41A053,17639.0,0.0,,00,BOREHAMWOOD,SYMPHONY ENVIRONMENTAL LTD,D41A053,1.0,BO,F,37485.0,N26353A01,16537.0,8,AMJKOP1Y,,,0.0,,8MB,T,RS,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-28,2024-02-02,2024-03-04,2024-02-28,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,92.0,BOREHAMWOOD,51.657728,-0.272308
295,AMJK,D42A003,41800.0,3612.32,12:00:00,NJ,PISCATAWAY,ALL AMERICAN POLY CORP.,D42A003,1.0,BO,P,40000.0,N26372A01,28600.0,26,IPHQOP15,CHARGER-AM,AMJKSH14,8.64,10208152,JA,T,RS,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-27,2024-03-08,2024-03-08,2024-02-27,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,93.0,PISCATAWAY,40.554887,-74.4642861
296,AMJK,D42A003,41800.0,3612.32,12:00:00,NJ,PISCATAWAY,ALL AMERICAN POLY CORP.,D42A003,1.0,BO,P,40000.0,N26372A01,13200.0,12,AMJKOP1Y,CHARGER-AM,AMJKSH14,8.64,10208152,JA,T,RS,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-03-01,2024-03-08,2024-03-08,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,93.0,PISCATAWAY,40.554887,-74.4642861
297,AMJK,D42A024,16000.0,0.0,,CR,ALAJUELA,EMPAQUES UNIVERSAL S.A.,D42A024,1.0,BO,P,8800.0,N26223A01,8000.0,5,IPHQOP15,,,0.0,,CTJO,V,ES,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-22,2024-02-29,2024-02-29,2024-02-22,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,94.0,ALAJUELA,10.0159394,-84.2141701
298,AMJK,D42A024,16000.0,0.0,,CR,ALAJUELA,EMPAQUES UNIVERSAL S.A.,D42A024,2.0,BO,P,8800.0,N26112A,8000.0,8,IPHQOP15,,,0.0,,CTJO,V,ES,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-22,2024-02-29,2024-02-29,2024-02-22,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,94.0,ALAJUELA,10.0159394,-84.2141701
299,AMJK,D42A034,35341.0,0.0,,NJ,CLIFTON,"X-L PLASTICS, INC.",D42A034,1.0,BO,P,10500.0,B26008M,10816.0,8,IPHQOP15,,,0.0,,JA,T,RS,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-27,2024-02-29,2024-02-29,2024-02-27,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,95.0,CLIFTON,40.8584328,-74.1637553
300,AMJK,D42A034,35341.0,0.0,,NJ,CLIFTON,"X-L PLASTICS, INC.",D42A034,2.0,BO,P,3000.0,G26009M,2725.0,3,IPHQOP15,,,0.0,,JA,T,RS,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-27,2024-02-29,2024-02-29,2024-02-27,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,95.0,CLIFTON,40.8584328,-74.1637553
301,AMJK,D42A034,35341.0,0.0,,NJ,CLIFTON,"X-L PLASTICS, INC.",D42A034,3.0,BO,P,4500.0,O26004M,3000.0,2,IPHQOP15,,,0.0,,JA,T,RS,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-27,2024-02-29,2024-02-29,2024-02-27,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,95.0,CLIFTON,40.8584328,-74.1637553
302,AMJK,D42A034,35341.0,0.0,,NJ,CLIFTON,"X-L PLASTICS, INC.",D42A034,5.0,BO,P,3300.0,N26177A01,3300.0,3,IPHQOP15,,,0.0,,JA,T,RS,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-27,2024-02-29,2024-02-29,2024-02-27,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,95.0,CLIFTON,40.8584328,-74.1637553
303,AMJK,D42A034,35341.0,0.0,,NJ,CLIFTON,"X-L PLASTICS, INC.",D42A034,6.0,BO,P,4800.0,W26134M01,4800.0,3,IPHQOP15,,,0.0,,JA,T,RS,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-27,2024-02-29,2024-02-29,2024-02-28,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,95.0,CLIFTON,40.8584328,-74.1637553
304,AMJK,D42A034,35341.0,0.0,,NJ,CLIFTON,"X-L PLASTICS, INC.",D42A034,7.0,BO,P,9000.0,N26113A,7700.0,7,IPHQOP15,,,0.0,,JA,T,RS,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-27,2024-02-29,2024-02-29,2024-02-27,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,95.0,CLIFTON,40.8584328,-74.1637553
305,AMJK,D42A034,35341.0,0.0,,NJ,CLIFTON,"X-L PLASTICS, INC.",D42A034,4.0,BO,P,6000.0,R26004M,3000.0,2,IPHQOP15,,,0.0,,JA,T,RS,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-02-29,2024-02-29,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,95.0,CLIFTON,40.8584328,-74.1637553
306,AMJK,D42A041,42000.0,2224.6,12:00:00,IL,MENDOTA,ADVANCED DRAINAGE SYSTEMS,D42A041,1.0,BO,P,42000.0,D40011A01,42000.0,30,IPHQOP15,CAL-AM,AMJKSH14,5.3,A066902,KH,T,RS,CT,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-08,2024-02-29,2024-03-08,2024-03-08,2024-02-29,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,96.0,MENDOTA,41.5472547,-89.1175851
307,AMJK,WX42033,29568.0,500.0,,TX,HOUSTON,AMTOPP WAREHOUSE - HOUSTON,WX42033,1.0,MKC,P,29570.53,CRV0585107100AM-16,29568.0,22,IPAMMK0X,IP-TRUCK,AMJKOP3Z,1.69,IT40035,8SW,T,SX,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-02-29,2024-02-29,2024-03-03,2024-02-29,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,61.0,HOUSTON,29.7604267,-95.3698028
308,AMJK,WX42034,29568.0,500.0,,TX,HOUSTON,AMTOPP WAREHOUSE - HOUSTON,WX42034,1.0,MKC,P,29570.53,CRV0585107100AM-16,29568.0,22,IPAMMK0X,IP-TRUCK,AMJKOP3Z,1.69,IT40036,8SW,T,SX,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-06,2024-02-29,2024-02-29,2024-03-03,2024-02-29,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,61.0,HOUSTON,29.7604267,-95.3698028
309,AMJK,WX42035,29568.0,500.0,,TX,HOUSTON,AMTOPP WAREHOUSE - HOUSTON,WX42035,1.0,MKC,P,29570.53,CRV0585107100AM-16,29568.0,22,IPAMMK0X,IP-TRUCK,AMJKOP3Z,1.69,IT40037,8SW,T,SX,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-07,2024-02-29,2024-02-29,2024-03-03,2024-02-29,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,61.0,HOUSTON,29.7604267,-95.3698028
310,AMJK,WX42036,35090.0,500.0,,TX,HOUSTON,AMTOPP WAREHOUSE - HOUSTON,WX42036,1.0,MKC,P,35079.61,CRV0695107080AM-16,35090.0,22,IPAMMK0X,IP-TRUCK,AMJKOP3Z,1.42,IT40038,8SW,T,SX,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-08,2024-02-29,2024-02-29,2024-02-29,2024-02-29,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,61.0,HOUSTON,29.7604267,-95.3698028
311,AMJK,WZAA741,14180.0,0.0,,IL,ITASCA,H.E.BAUMRUCKER,W3AA741,1.0,JNF,P,14184.0,ELS0901975000AM-40,14180.0,10,CMHQAA0C,,,0.0,,SWMZ,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2023-12-19,2023-12-29,2023-12-29,2023-12-19,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,97.0,ITASCA,41.9750287,-88.0072909
312,AMJK,WZBA508,37632.0,0.0,,CA,CALEXICO,MEXTAPE S DE R.L. DE C.V. (MLX),W3BA508,1.0,SV,P,37632.0,EPB0702006000AM-40EX,34944.0,26,IPAMMK0M,,,0.0,,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-01-10,2023-12-29,2023-12-29,2024-01-10,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,98.0,CALEXICO,32.6789476,-115.4988834
313,AMJK,WZBA508,37632.0,0.0,,CA,CALEXICO,MEXTAPE S DE R.L. DE C.V. (MLX),W3BA508,1.0,SV,P,37632.0,EPB0702006000AM-40EX,2688.0,2,AMJKSH14,,,0.0,,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-15,2023-12-29,2023-12-29,2024-02-15,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,98.0,CALEXICO,32.6789476,-115.4988834
314,AMJK,WZBB123,1261.0,0.0,,TX,EAGLE PASS,MICROSTAR QUALITY SERVICES LLC,W3BB123,1.0,EV,P,6304.0,EHB0801975000AM-40,1261.0,1,IPHQPD12,,,0.0,,SWBS,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-22,2024-03-07,2024-03-07,2024-02-22,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,99.0,EAGLE PASS,28.7091433,-100.4995214
315,AMJK,WZCA753,1280.0,0.0,,IL,ITASCA,H.E.BAUMRUCKER,W3CA753,9.0,JNF,P,1280.0,ETK0802005000AM-40,1280.0,1,CMHQAA0C,,,0.0,,SWMZ,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-16,2024-01-08,2024-01-08,2024-02-16,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,97.0,ITASCA,41.9750287,-88.0072909
316,AMJK,WZCA896,32400.0,0.0,,OH,CLEVELAND,STRETCH TAPE INC.,W3CA896,1.0,JNF,P,32400.0,CHV07530010000AM-12,32400.0,30,CMHQAA0C,,,0.0,,SWMZ,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-20,2024-01-22,2024-01-22,2024-02-20,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,100.0,CLEVELAND,41.49932,-81.6943605
317,AMJK,WZ1A255,7434.0,0.0,,IL,ITASCA,H.E.BAUMRUCKER,W41A255,6.0,JNF,P,7434.0,EHB0602957500AM-20,7434.0,7,CMHQAA0C,,,0.0,,SWMZ,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-01-11,2024-01-26,2024-02-01,2024-01-11,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,97.0,ITASCA,41.9750287,-88.0072909
318,AMJK,WZ1A377,2520.0,0.0,,ON,MISSISSAUGA,WESTERN PLASTICS-CANADA   WP INNOVA,W41A377,2.0,MN,P,1260.0,EHR0632005000AM-50,1260.0,1,IPHQMK37,,,0.0,,SWKC,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-13,2024-01-19,2024-01-19,2024-02-13,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,101.0,MISSISSAUGA,43.5890452,-79.6441198
319,AMJK,WZ1A377,2520.0,0.0,,ON,MISSISSAUGA,WESTERN PLASTICS-CANADA   WP INNOVA,W41A377,3.0,MN,P,1260.0,EHL0632005000AM-50,1260.0,1,IPHQMK37,,,0.0,,SWKC,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-13,2024-01-19,2024-01-19,2024-02-13,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,101.0,MISSISSAUGA,43.5890452,-79.6441198
320,AMJK,WZ1A711,38808.0,0.0,,CA,SAN DIEGO,BAJA FREIGHT FORWARDERS INC./ HWA IN AME,W41A711,1.0,SV,P,38808.0,EPB0703005500AM-20EX,38808.0,42,IPAMMK0M,,,0.0,,SWPE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-14,2024-03-04,2024-03-04,2024-02-14,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,102.0,SAN DIEGO,32.715738,-117.1610838
